country_name,country_code,indicator_code,indicator_label,respondent_type,value_pct,global_avg_pct,page_number,extraction_note
Singapore,SG,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,23.0,43.0,62,
Singapore,SG,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,46.0,43.0,62,
Singapore,SG,talent_optimism,Talent share optimism about business outlook,talent,53.0,51.0,62,
Singapore,SG,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,87.0,81.0,62,
Singapore,SG,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,26.0,23.0,62,
Singapore,SG,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,39.0,39.0,62,
Singapore,SG,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,79.0,74.0,62,
Singapore,SG,talent_second_job,Talent taking on or looking for a second job,talent,74.0,40.0,62,
Singapore,SG,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,74.0,72.0,62,
Singapore,SG,talent_trust_colleagues,Talent trust their colleagues,talent,82.0,76.0,62,
Singapore,SG,talent_trust_leadership,Talent trust the leadership of their company,talent,76.0,72.0,62,
Singapore,SG,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,44.0,41.0,62,
Singapore,SG,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,42.0,38.0,62,
Singapore,SG,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,62,not in RM — pay is primary attraction driver for this country
Singapore,SG,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,46.0,46.0,62,
Spain,ES,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,60.0,68.0,63,
Spain,ES,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,63.0,54.0,63,
Spain,ES,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,74.0,72.0,63,
Spain,ES,employer_confident_growth,Employers confident of growing next year,employer,100.0,95.0,63,
Spain,ES,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,100.0,95.0,63,
Spain,ES,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,83.0,81.0,63,
Spain,ES,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,83.0,90.0,63,
Spain,ES,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,78.0,47.0,63,
Spain,ES,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,,52.0,63,not in RM
Spain,ES,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,67.0,62.0,63,
Spain,ES,talent_confident_use_technology,Talent feel confident using latest technology,talent,73.0,69.0,63,
Spain,ES,talent_job_security_retention,Job security as reason for staying in current role,talent,19.0,23.0,63,
Spain,ES,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,24.0,25.0,63,
Spain,ES,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,64.0,71.0,63,
Spain,ES,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,80.0,78.0,63,
Spain,ES,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,43.0,43.0,63,
Spain,ES,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,43.0,43.0,63,
Spain,ES,talent_optimism,Talent share optimism about business outlook,talent,48.0,51.0,63,
Spain,ES,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,83.0,81.0,63,
Spain,ES,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,27.0,23.0,63,
Spain,ES,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,42.0,39.0,63,
Spain,ES,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,78.0,74.0,63,
Spain,ES,talent_second_job,Talent taking on or looking for a second job,talent,62.0,40.0,63,
Spain,ES,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,62.0,72.0,63,
Spain,ES,talent_trust_colleagues,Talent trust their colleagues,talent,75.0,76.0,63,
Spain,ES,talent_trust_leadership,Talent trust the leadership of their company,talent,70.0,72.0,63,
Spain,ES,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,45.0,41.0,63,
Spain,ES,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,35.0,38.0,63,
Spain,ES,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,63,not in RM — pay is primary attraction driver for this country
Spain,ES,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,48.0,46.0,63,
Sweden,SE,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,57.0,68.0,64,
Sweden,SE,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,57.0,54.0,64,
Sweden,SE,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,77.0,72.0,64,
Sweden,SE,employer_confident_growth,Employers confident of growing next year,employer,97.0,95.0,64,
Sweden,SE,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,97.0,95.0,64,
Sweden,SE,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,80.0,81.0,64,
Sweden,SE,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,91.0,90.0,64,
Sweden,SE,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,70.0,47.0,64,
Sweden,SE,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,,52.0,64,not in RM
Sweden,SE,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,47.0,62.0,64,
Sweden,SE,talent_confident_use_technology,Talent feel confident using latest technology,talent,58.0,69.0,64,
Sweden,SE,talent_job_security_retention,Job security as reason for staying in current role,talent,30.0,23.0,64,
Sweden,SE,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,23.0,25.0,64,
Sweden,SE,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,69.0,71.0,64,
Sweden,SE,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,76.0,78.0,64,
Sweden,SE,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,40.0,43.0,64,
Sweden,SE,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,39.0,43.0,64,
Sweden,SE,talent_optimism,Talent share optimism about business outlook,talent,43.0,51.0,64,
Sweden,SE,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,77.0,81.0,64,
Sweden,SE,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,17.0,23.0,64,
Sweden,SE,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,35.0,39.0,64,
Sweden,SE,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,70.0,74.0,64,
Sweden,SE,talent_second_job,Talent taking on or looking for a second job,talent,64.0,40.0,64,
Sweden,SE,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,64.0,72.0,64,
Sweden,SE,talent_trust_colleagues,Talent trust their colleagues,talent,73.0,76.0,64,
Sweden,SE,talent_trust_leadership,Talent trust the leadership of their company,talent,65.0,72.0,64,
Sweden,SE,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,31.0,41.0,64,
Sweden,SE,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,38.0,38.0,64,
Sweden,SE,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,64,not in RM — pay is primary attraction driver for this country
Sweden,SE,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,51.0,46.0,64,
Switzerland,CH,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,80.0,68.0,65,
Switzerland,CH,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,66.0,54.0,65,
Switzerland,CH,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,60.0,72.0,65,
Switzerland,CH,employer_confident_growth,Employers confident of growing next year,employer,100.0,95.0,65,
Switzerland,CH,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,94.0,95.0,65,
Switzerland,CH,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,69.0,81.0,65,
Switzerland,CH,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,83.0,90.0,65,
Switzerland,CH,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,81.0,47.0,65,
Switzerland,CH,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,,52.0,65,not in RM
Switzerland,CH,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,76.0,62.0,65,
Switzerland,CH,talent_confident_use_technology,Talent feel confident using latest technology,talent,81.0,69.0,65,
Switzerland,CH,talent_job_security_retention,Job security as reason for staying in current role,talent,20.0,23.0,65,
Switzerland,CH,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,37.0,25.0,65,
Switzerland,CH,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,76.0,71.0,65,
Switzerland,CH,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,83.0,78.0,65,
Switzerland,CH,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,37.0,43.0,65,
Switzerland,CH,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,55.0,43.0,65,
Switzerland,CH,talent_optimism,Talent share optimism about business outlook,talent,64.0,51.0,65,
Switzerland,CH,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,82.0,81.0,65,
Switzerland,CH,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,20.0,23.0,65,
Switzerland,CH,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,47.0,39.0,65,
Switzerland,CH,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,81.0,74.0,65,
Switzerland,CH,talent_second_job,Talent taking on or looking for a second job,talent,83.0,40.0,65,
Switzerland,CH,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,83.0,72.0,65,
Switzerland,CH,talent_trust_colleagues,Talent trust their colleagues,talent,83.0,76.0,65,
Switzerland,CH,talent_trust_leadership,Talent trust the leadership of their company,talent,78.0,72.0,65,
Switzerland,CH,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,48.0,41.0,65,
Switzerland,CH,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,55.0,38.0,65,
Switzerland,CH,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,65,not in RM — pay is primary attraction driver for this country
Switzerland,CH,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,46.0,46.0,65,
Türkiye,TR,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,60.0,68.0,66,
Türkiye,TR,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,65.0,54.0,66,
Türkiye,TR,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,55.0,72.0,66,
Türkiye,TR,employer_confident_growth,Employers confident of growing next year,employer,100.0,95.0,66,
Türkiye,TR,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,95.0,95.0,66,
Türkiye,TR,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,70.0,81.0,66,
Türkiye,TR,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,95.0,90.0,66,
Türkiye,TR,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,76.0,47.0,66,
Türkiye,TR,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,64.0,52.0,66,
Türkiye,TR,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,72.0,62.0,66,
Türkiye,TR,talent_confident_use_technology,Talent feel confident using latest technology,talent,65.0,69.0,66,
Türkiye,TR,talent_job_security_retention,Job security as reason for staying in current role,talent,17.0,23.0,66,
Türkiye,TR,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,37.0,25.0,66,
Türkiye,TR,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,69.0,71.0,66,
Türkiye,TR,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,76.0,78.0,66,
Türkiye,TR,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,47.0,43.0,66,
Türkiye,TR,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,49.0,43.0,66,
Türkiye,TR,talent_optimism,Talent share optimism about business outlook,talent,62.0,51.0,66,
Türkiye,TR,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,,81.0,66,not in RM — WLB is primary attraction driver for this country
Türkiye,TR,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,15.0,23.0,66,
Türkiye,TR,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,43.0,39.0,66,
Türkiye,TR,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,76.0,74.0,66,
Türkiye,TR,talent_second_job,Talent taking on or looking for a second job,talent,72.0,40.0,66,
Türkiye,TR,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,72.0,72.0,66,
Türkiye,TR,talent_trust_colleagues,Talent trust their colleagues,talent,70.0,76.0,66,
Türkiye,TR,talent_trust_leadership,Talent trust the leadership of their company,talent,65.0,72.0,66,
Türkiye,TR,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,49.0,41.0,66,
Türkiye,TR,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,43.0,38.0,66,
Türkiye,TR,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,77.0,78.0,66,
Türkiye,TR,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,,46.0,66,not in RM
United Kingdom,GB,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,64.0,68.0,67,
United Kingdom,GB,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,58.0,54.0,67,
United Kingdom,GB,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,76.0,72.0,67,
United Kingdom,GB,employer_confident_growth,Employers confident of growing next year,employer,100.0,95.0,67,
United Kingdom,GB,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,94.0,95.0,67,
United Kingdom,GB,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,76.0,81.0,67,
United Kingdom,GB,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,84.0,90.0,67,
United Kingdom,GB,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,71.0,47.0,67,
United Kingdom,GB,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,,52.0,67,not in RM
United Kingdom,GB,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,55.0,62.0,67,
United Kingdom,GB,talent_confident_use_technology,Talent feel confident using latest technology,talent,64.0,69.0,67,
United Kingdom,GB,talent_job_security_retention,Job security as reason for staying in current role,talent,21.0,23.0,67,
United Kingdom,GB,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,19.0,25.0,67,
United Kingdom,GB,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,74.0,71.0,67,
United Kingdom,GB,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,77.0,78.0,67,
United Kingdom,GB,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,44.0,43.0,67,
United Kingdom,GB,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,43.0,43.0,67,
United Kingdom,GB,talent_optimism,Talent share optimism about business outlook,talent,52.0,51.0,67,
United Kingdom,GB,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,83.0,81.0,67,
United Kingdom,GB,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,22.0,23.0,67,
United Kingdom,GB,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,34.0,39.0,67,
United Kingdom,GB,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,71.0,74.0,67,
United Kingdom,GB,talent_second_job,Talent taking on or looking for a second job,talent,76.0,40.0,67,
United Kingdom,GB,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,76.0,72.0,67,
United Kingdom,GB,talent_trust_colleagues,Talent trust their colleagues,talent,78.0,76.0,67,
United Kingdom,GB,talent_trust_leadership,Talent trust the leadership of their company,talent,72.0,72.0,67,
United Kingdom,GB,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,34.0,41.0,67,
United Kingdom,GB,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,33.0,38.0,67,
United Kingdom,GB,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,67,not in RM — pay is primary attraction driver for this country
United Kingdom,GB,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,51.0,46.0,67,
United States,US,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,58.0,68.0,68,
United States,US,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,56.0,54.0,68,
United States,US,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,56.0,72.0,68,
United States,US,employer_confident_growth,Employers confident of growing next year,employer,98.0,95.0,68,
United States,US,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,100.0,95.0,68,
United States,US,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,78.0,81.0,68,
United States,US,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,96.0,90.0,68,
United States,US,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,71.0,47.0,68,
United States,US,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,,52.0,68,not in RM
United States,US,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,53.0,62.0,68,
United States,US,talent_confident_use_technology,Talent feel confident using latest technology,talent,64.0,69.0,68,
United States,US,talent_job_security_retention,Job security as reason for staying in current role,talent,21.0,23.0,68,
United States,US,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,27.0,25.0,68,
United States,US,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,75.0,71.0,68,
United States,US,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,75.0,78.0,68,
United States,US,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,27.0,43.0,68,
United States,US,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,42.0,43.0,68,
United States,US,talent_optimism,Talent share optimism about business outlook,talent,55.0,51.0,68,
United States,US,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,77.0,81.0,68,
United States,US,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,24.0,23.0,68,
United States,US,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,38.0,39.0,68,
United States,US,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,71.0,74.0,68,
United States,US,talent_second_job,Talent taking on or looking for a second job,talent,77.0,40.0,68,
United States,US,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,77.0,72.0,68,
United States,US,talent_trust_colleagues,Talent trust their colleagues,talent,76.0,76.0,68,
United States,US,talent_trust_leadership,Talent trust the leadership of their company,talent,73.0,72.0,68,
United States,US,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,44.0,41.0,68,
United States,US,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,38.0,38.0,68,
United States,US,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,68,not in RM — pay is primary attraction driver for this country
United States,US,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,48.0,46.0,68,
Uruguay,UY,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,60.0,68.0,69,
Uruguay,UY,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,20.0,54.0,69,
Uruguay,UY,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,75.0,72.0,69,
Uruguay,UY,employer_confident_growth,Employers confident of growing next year,employer,75.0,95.0,69,
Uruguay,UY,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,65.0,95.0,69,
Uruguay,UY,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,65.0,81.0,69,
Uruguay,UY,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,85.0,90.0,69,
Uruguay,UY,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,73.0,47.0,69,
Uruguay,UY,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,51.0,52.0,69,
Uruguay,UY,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,54.0,62.0,69,
Uruguay,UY,talent_confident_use_technology,Talent feel confident using latest technology,talent,69.0,69.0,69,
Uruguay,UY,talent_job_security_retention,Job security as reason for staying in current role,talent,28.0,23.0,69,
Uruguay,UY,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,21.0,25.0,69,
Uruguay,UY,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,53.0,71.0,69,
Uruguay,UY,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,78.0,78.0,69,
Uruguay,UY,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,21.0,43.0,69,
Uruguay,UY,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,30.0,43.0,69,
Uruguay,UY,talent_optimism,Talent share optimism about business outlook,talent,41.0,51.0,69,
Uruguay,UY,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,88.0,81.0,69,
Uruguay,UY,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,21.0,23.0,69,
Uruguay,UY,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,37.0,39.0,69,
Uruguay,UY,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,73.0,74.0,69,
Uruguay,UY,talent_second_job,Talent taking on or looking for a second job,talent,61.0,40.0,69,
Uruguay,UY,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,61.0,72.0,69,
Uruguay,UY,talent_trust_colleagues,Talent trust their colleagues,talent,69.0,76.0,69,
Uruguay,UY,talent_trust_leadership,Talent trust the leadership of their company,talent,64.0,72.0,69,
Uruguay,UY,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,38.0,41.0,69,
Uruguay,UY,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,28.0,38.0,69,
Uruguay,UY,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,69,not in RM — pay is primary attraction driver for this country
Uruguay,UY,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,42.0,46.0,69,
